125,8.37822699
126,9.301313841
127,8.853223179
128,8.893552084
129,8.719222557
130,8.756740226
131,10.27944922
132,9.002551131
133,7.814278655
134,8.45008683
135,10.34611266
136,7.711749673
137,9.948538444
138,8.926544364
139,9.083772804
140,9.472067731
141,9.089384484
142,8.159775603
143,9.54744917
144,9.502427823
145,8.80638285
146,8.909157231
147,9.237412813
148,9.500742399
149,8.818690194
150,8.423703563
151,8.558034375
152,8.378401941
153,8.105779478
154,8.150098812
155,8.437792585
156,8.87039823
157,8.725568976
158,8.976749905
159,8.613996584
160,9.07190637
161,8.285419975
162,9.027586358
163,8.553759197
164,9.50602458
165,8.124607768
166,8.884630714
167,8.021167934
168,9.46357362
169,8.112589923
170,9.369650376
171,9.21569859
172,8.50949497
173,9.136414316
174,8.129345841
175,9.110678135
176,8.65843184
177,7.715736511
178,9.306632109
179,9.043707353
180,9.329646397
181,8.589131709
182,8.969149918
183,9.19004762
184,9.129083017
185,8.892675788
186,8.17242327
187,9.113310488
188,9.543491912
189,8.705851012
190,9.614806648
191,9.457082432
192,9.809339413
193,8.994712308
194,8.890674678
195,8.889014972
196,8.899399237
197,8.777454065
198,9.076721129
199,9.200866238
200,9.070641041
201,10.19515536
202,8.816033077
203,8.71498208
204,9.030910347
205,8.626812947
206,9.082359302
207,10.34157885
208,8.670056697
209,8.373326753
210,8.471463761
211,9.227788635
212,9.088655457
213,9.003372138
214,9.654300804
215,8.455399237
216,9.987310209
217,9.347460977
218,9.746319222
219,9.23944264
220,9.450760456
221,8.517787205
222,9.645434426
223,8.76940985
224,8.399974591
225,8.367085714
226,8.893829678
227,8.857029143
228,8.867078578
229,8.707385297
230,8.28315833
231,9.355766194
232,9.847873034
233,9.324802334
234,9.14158527
235,8.533919827
236,9.137748272
237,9.197948396
238,9.900799294
239,9.159462437
240,8.307590648
241,9.059116318
242,8.775656702
243,9.116373146
244,9.734880768
245,10.1347853
246,9.667458661
247,8.404414072
248,9.282281893
249,8.286627231
250,8.458645349
251,9.140269154
252,9.274489902
253,8.678136841
254,9.099267374
255,9.230017308
256,8.327005101
257,9.673708647
258,7.918356362
259,8.524693343
260,8.854235104
261,9.31354528
262,9.082746928
263,8.995090087
264,8.811256694
265,9.620633314
266,10.13464177
267,9.495340913
268,9.142308542
269,9.666303513
270,8.142713531
271,9.083380841
272,9.502291272
273,8.873777737
274,8.55504754
275,8.964029956
276,9.527944458
277,8.672892682
278,8.84526502
279,8.581044329
280,8.916825602
281,8.494387014
282,9.075280648
283,9.749360762
284,9.015444036
285,9.588230053
286,9.474824934
287,9.045174084
288,8.942669406
289,8.906288748
290,8.736533452
291,9.410107701
292,9.348330995
293,8.917430855
294,10.14208112
295,9.014470466
296,9.027480872
297,9.555642596
298,8.674075124
299,10.01051371
300,14.99959571
301,15.95276829
302,17.43958188
303,13.81649393
304,14.49721787
305,16.46809292
306,15.96519188
307,15.25255833
308,17.02466569
309,14.06585834
310,13.53312928
311,12.53702878
312,15.63357774
313,13.51811657
314,15.98836464
315,14.50777558
316,14.37578026
317,15.12264511
318,14.51597702
319,11.95870682
320,15.54848742
321,15.01794329
322,16.22365422
323,15.74750088
324,15.13179655
325,13.98267397
326,13.42721549
327,11.44513386
328,16.00367982
329,16.11881594
330,16.64227052
331,16.19884702
332,17.16077485
333,18.56236046
334,14.07284409
335,16.011442
336,13.54379979
337,16.10212799
338,15.50172821
339,16.19601244
340,15.43386707
341,14.14955666
342,13.65426557
343,15.56027936
344,14.19072747
345,15.82212306
346,15.4004507
347,17.24749929
348,14.0360176
349,15.8567981
350,14.51701903
351,13.70710223
352,12.94146874
353,13.90583068
354,13.63438125
355,15.5923211
356,14.24558443
357,17.11022282
358,16.75579767
359,14.72013018
360,15.32783414
361,16.65060473
362,13.9672901
363,14.08593151
364,13.52509432
365,15.72153956
366,13.88269888
367,12.87349507
368,14.41134508
369,15.48841292
370,10.9694469
371,17.0749042
372,15.16597077
373,12.33012806
374,16.32249852
375,14.663746
376,15.00430018
377,16.65515406
378,16.69079221
379,14.77093784
380,17.25045752
381,18.09861613
382,12.06300394
383,13.88076798
384,13.05091664
385,15.28844789
386,14.01667283
387,13.56903819
388,12.66471806
389,13.12843038
390,13.80297349
391,16.20269921
392,15.10975115
393,15.76780298
394,18.07544731
395,12.83264756
396,16.36855638
397,16.67634244
398,15.80790627
399,14.88178155
400,11.61047663
401,15.24566871
402,18.28986357
403,13.56097544
404,16.64561504
405,17.42312987
406,15.53330045
407,15.94989674
408,15.15944929
409,12.95054014
410,15.71842579
411,13.66394853
412,14.15091517
413,14.1940651
414,14.40156349
415,14.94759316
416,15.26755054
417,16.28998159
418,15.3173622
419,16.04905809
420,11.64434001
421,15.30957208
422,12.54030905
423,16.85390175
424,16.25564907
425,14.80833148
426,14.37636704
427,15.91454049
428,14.3311836
429,15.17921684
430,13.87893053
431,14.54230361
432,15.69949039
433,13.615059
434,13.46399997
435,14.80455398
436,15.21221691
437,13.99138791
438,14.18648025
439,14.27140335
440,18.5196495
441,12.02162555
442,15.08161944
443,14.88442283
444,17.98191011
445,16.63039954
446,14.09725843
447,14.31772764
448,17.32364966
449,15.53600636
450,15.00960555
451,15.88843921
452,14.03271403
453,14.52931845
454,15.86103599
455,15.89299038
456,17.04483021
457,15.75950893
458,15.40730953
459,12.00945504
460,12.9408721
461,13.24274699
462,16.00632951
463,15.0669061
464,18.1309304
465,14.54453287
466,14.54464132
467,15.17669405
468,14.59466901
469,18.69539195
470,13.89664016
471,16.23197718
472,16.87723441
473,15.76535967
474,14.7042566
475,15.61998355
476,16.25163579
477,15.370251
478,18.359871
479,15.78550052
480,14.45535731
481,14.50690224
482,14.35899892
483,15.98325971
484,13.30493981
485,13.91091186
486,15.82415559
487,15.16788926
488,14.84197608
489,14.2909135
490,16.93408558
491,15.14432648
492,16.43832831
493,16.34309941
494,14.28901358
495,16.34379404
496,14.60302952
497,14.57725273
498,14.41240969
499,13.99730378
500,15.53766686
501,13.21273926
502,14.44367346
503,13.80109207
504,16.04456502
505,14.78102598
506,16.41137888
507,14.09509157
508,17.05928367
509,15.45591689
510,14.64076418
511,17.06657802
512,14.05956768
513,14.66049388
514,17.32325929
515,13.41243368
516,17.03684281
517,17.24671587
518,16.50103959
519,15.78067557
520,15.45416737
521,14.23879822
522,16.39171168
523,14.81582606
524,16.45908715
525,13.80956558
526,14.46463252
527,16.48478603
528,13.3939183
529,16.92445181
530,16.0441812
531,13.62925434
532,14.27755662
533,19.52531654
534,15.73375382
535,14.45473176
536,16.08394993
537,13.28728577
538,14.84994161
539,16.94192657
540,15.53028732
541,13.92313599
542,14.13903834
543,15.71040744
544,15.85718201
545,16.86550906
546,16.37312144
547,15.99997858
548,15.17303503
549,15.19407265
550,16.2897763
551,15.37708333
552,14.85839279
553,16.11108593
554,13.77387258
555,16.18827215
556,14.88551373
557,13.71393322
558,15.57513283
559,15.10393492
560,14.86948151
561,11.45451805
562,15.8430462
563,15.14620706
564,14.27619232
565,12.44157249
566,12.78105341
567,17.71748301
568,14.9325689
569,14.99173097
570,15.12356501
571,14.99037153
572,16.51559155
573,13.47648559
574,14.56520144
575,14.35211757
576,13.86166807
577,14.41538329
578,16.6135837
579,16.03327588
580,13.68271298
581,14.64544176
582,16.22158557
583,14.56315685
584,14.66439993
585,17.39239084
586,14.29590086
587,16.34156237
588,16.44258867
589,15.48529921
590,14.63044886
591,15.90472432
592,16.98014645
593,13.80186364
594,16.04147144
595,16.44731936
596,12.26223809
597,14.26276137
598,12.48522614
599,13.39732941
600,13.87417746
601,13.76172256
602,17.19489799
603,14.28018586
604,16.22172572
605,17.01462645
606,14.6064813
607,13.8064717
608,13.68157138
609,13.2481704
610,16.02845319
611,13.28515113
612,14.11021195
613,17.44116264
614,14.08944464
615,12.90067854
616,15.40159211
617,16.6259299
618,14.55742231
619,15.99633425
620,15.51960074
621,13.15094403
622,15.21122686
623,15.43628204
624,13.50214765
625,17.72728549
626,17.17568075
627,14.6030861
628,13.84639449
629,17.48006538
630,11.59803962
631,14.62737607
632,18.05689736
633,14.25182417
634,13.64003189
635,15.08396353
636,13.81635642
637,14.18322456
638,12.64194124
639,15.24677599
640,18.63692157
641,16.60209156
642,13.58083914
643,16.15614774
644,11.01525986
645,13.2100272
646,13.49793452
647,14.75165539
648,16.24389989
649,15.6838218
650,16.18742523
651,14.14443141
652,17.19808575
653,16.23171349
654,12.52842472
655,14.97289662
656,13.83285323
657,12.62387819
658,12.82900902
659,12.30479658
660,15.33721571
661,15.28251918
662,14.89879165
663,14.90473449
664,17.24676656
665,14.97432109
666,15.75142761
667,15.60888255
668,14.9014663
669,15.41545673
670,18.60794059
671,16.22081033
672,13.46214278
673,16.03224169
674,14.9699202
675,13.22106768
676,15.03025681
677,13.89172325
678,15.41100369
679,15.77840872
680,15.62465025
681,16.3387248
682,14.51833752
683,15.32209245
684,15.02232153
685,14.97517839
686,15.69986647
687,16.89497291
688,17.16068665
689,15.27601305
690,15.91021335
691,11.80960554
692,17.19342411
693,13.23916392
694,14.60963055
695,17.46578783
696,15.5920274
697,13.55016493
698,16.78833538
699,15.79816372
700,18.03504696
701,14.94383392
702,13.32591328
703,15.48793855
704,15.70211023
705,15.32746083
706,13.52191066
707,14.73495529
708,13.63612315
709,13.91447506
710,13.47020993
711,17.24193656
712,15.58819775
713,17.88800031
714,17.44311579
715,16.22165679
716,14.93418453
717,15.06813495
718,15.58143017
719,20.5590816
720,17.36953755
721,13.17449595
722,15.44638492
723,15.88709902
724,16.2893203
725,13.11907955
726,12.17423924
727,14.03374402
728,13.69408843
729,15.11722019
730,15.39811812
731,15.44964975
732,14.58080174
733,15.93512397
734,15.66482134
735,14.67203959
736,14.05960779
737,13.95067508
738,17.87014884
739,14.56111446
740,13.04110145
741,14.14248379
742,15.03505956
743,16.34253769
744,16.79342532
745,17.75815428
746,14.93240774
747,13.75857802
748,17.04770641
749,15.61854422
750,14.81792606
751,13.87807231
752,14.72210254
753,17.38278906
754,14.77744898
755,17.53680721
756,12.48155282
757,15.19112512
758,17.40117937
759,14.52881266
760,17.72333323
761,15.75471189
762,14.32215304
763,14.15781175
764,15.36238189
765,13.7416192
766,15.14786345
767,16.88532609
768,14.6848924
769,12.76773347
770,14.50799349
771,15.17456604
772,15.75297884
773,15.64365494
774,16.14807793
775,11.87021634
776,16.84980713
777,15.78554186
778,16.0341222
779,15.99750242
780,15.72779125
781,17.81447045
782,12.02764113
783,16.02754215
784,13.67693423
785,14.86520665
786,10.48235362
787,16.57486217
788,15.27919927
789,14.36589306
790,16.47962903
791,16.33990784
792,13.93165035
793,14.65227066
794,16.0427857
795,16.59682316
796,16.31449571
797,14.69009893
798,12.94277231
799,13.3693229
